id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
5839,RT @mention I'd pay an iPad 2 to the person who gets the most Zaarly referrals by March 12th.  #winning #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,116
5841,RT @mention I'd say 75% of booths at this tradeshow are waffling off an iPad 2. About the same portion have reps dressed up as crazy characters. #SxSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,150
5843,RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,113
5844,RT @mention I'll be helping @mention at 12:30 for the Twitter for Good at #sxsw at Icenhaur's. Come and join us  {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,119
5848,RT @mention I'm headed down to #SXSW to hear a talk on integrated social network dynamics and team synergy.  I've got my iPad ready to go.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,138
5851,RT @mention I'm not really at #sxsw. Just messing with you. I'm making money instead. // I bet someone left the iPad queue,iPad,No emotion toward brand or product,Neutral,Apple,122
5852,RT @mention I'm so happy this exist! Going to try and do the whole #sxsw trip w/o a laptop. iPhone &amp; iPad only.  {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,123
5853,"RT @mention I've seen a lot of tablets here, every single one of them is an iPad.  #SXSW #digisxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,98
5855,RT @mention Idea is to combine Google analytics with other tools so you know your website or program is doing something. #sxsw #bavcid,UNKNOWN,No emotion toward brand or product,Neutral,Google,134
5857,RT @mention If anyone lost an iPhone in the back of a cab in downtown Austin around 10.30-11p tonight please hit me up #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,124
5858,RT @mention If I were at #SXSW I could spend it all at the @mention Teaching Theater alone; just look at that schedule: {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,126
5859,"RT @mention If someone in Austin will let me borrow their iPhone charger for a short time, I will heart you for a long time. #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,130
5860,"RT @mention If u just think of all the people who have a stroke each yr, ur website needs to be iPad ready now. #POURsite #SXSW (boom)",UNKNOWN,No emotion toward brand or product,Neutral,Apple,134
5861,"RT @mention If U prefer yr news on iPhone, iPad or Droid, @mention has apps 4 that. @mention @mention &amp; @AARPbulletin on mobile apps now. #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Apple,147
5862,"MT @mention If you were able to attend #sxsw or buy an iPad today, consider saving a few $$$ for earthquake relief. Just sayin.",UNKNOWN,No emotion toward brand or product,Neutral,Apple,127
5863,"RT @mention If you are at #SXSW, you'll need a QR Code app on your #iPhone that can read #vCards. Get Qrafter -&gt; {link} #QRCode",UNKNOWN,No emotion toward brand or product,Neutral,Apple,130
5864,"RT @mention If you are attending #SXSW, please bring your old mobile phones for the Hope Phones project {link}  @mention",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,120
5865,"RT @mention If you are going to #SXSW, you'll need a QR Code app on your #iPhone that can read #vCards. Get Qrafter -&gt; {link} #QRCode",UNKNOWN,No emotion toward brand or product,Neutral,Apple,136
5866,"RT @mention If you attended Mobile Accessibility panel at #sxsw Would be interested in what you learned, esp. about access for the blind, Android, etc.",UNKNOWN,No emotion toward brand or product,Neutral,Google,151
5868,"RT @mention If you prefer your news on iPhone, iPad or Droid, @mention has apps for that. @mention @mention &amp; @AARPbulletin all on mobile apps now. #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Apple,157
5870,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$��_ (cont) {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,118
5871,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for ... {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,117
5872,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief",UNKNOWN,No emotion toward brand or product,Neutral,Apple,130
5873,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief.",UNKNOWN,No emotion toward brand or product,Neutral,Apple,131
5874,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. Just sayin.",UNKNOWN,No emotion toward brand or product,Neutral,Apple,143
5875,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake...",UNKNOWN,No emotion toward brand or product,Neutral,Apple,126
5876,"RT @mention If you were able to attend #sxsw or buy an iPad today, consider saving few $$$ for earthquake relief. #guilttrip ??",UNKNOWN,No emotion toward brand or product,Neutral,Apple,127
5877,"RT @mention if you were at the #pepsicostage yesterday, check your bag. You may have my iPad. The screen will tell you it's mine #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,134
5878,"RT @mention if you were at the #pepsicostage yesterday, please check your bag. You may have my iPad. The lock screen will tell you it's mine. #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,147
5879,RT @mention If you're at #SXSW : meet us at Fado. We will give you wristbands that magically lead to beer. Come say hi! {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,126
5880,"RT @mention If you're at #sxsw, meet our author, and a host of Android devs, Sat. at 12:30pm, Hilton room 615AB.",UNKNOWN,No emotion toward brand or product,Neutral,Google,112
5881,"RT @mention If you're in a room full of people w/good Wi-Fi at #SXSW run #FrostWire on your Android {link} Share pics, apps, vids w/others",UNKNOWN,No emotion toward brand or product,Neutral,Google,138
5882,"RT @mention If you're in Austin today, please join @mention @mention and myself talking iPad 2 and #SxSW  here: {link} :)",UNKNOWN,No emotion toward brand or product,Neutral,Apple,121
5883,"RT @mention if you're racing around #sxsw, you best be fueling up with great local fare
#eatshopaustinapp {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,112
5884,"RT @mention If you're trying to contact friends or family in #Japan, @mention has created a person finder: {link} #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,119
5885,"RT @mention If you�۪re going to #SXSW and want to talk about HTML and CSS, catch @mention from the Google Webmaster Team.",UNKNOWN,No emotion toward brand or product,Neutral,Google,121
5886,RT @mention il CEO di flipboard annuncia la versione iPhone ���@mention @mention next platform for Flipboard is the iPhone Team started working on it #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,155
5887,RT @mention Im in the Q at the Apple pop up store #sxsw with @mention and @mention !! :))  {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,97
5889,RT @mention IMPORTANT: Make sure you're donating to the JAPANESE Red Cross for #japan: {link} #sxswcares #sxsw #quake (Pls RT),UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,126
5890,RT @mention impulsive buy = all your friends at #SXSW -&gt; I now have one too. Selling my 1st gen 32gb 3g iPad now,UNKNOWN,No emotion toward brand or product,Neutral,Apple,115
5892,RT @mention In case our rabbits forgot theirs at home! Apple Opening Pop-Up Store In Austin For #SXSW {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,108
5893,"RT @mention In case you missed #SxSW news coverage, we were featured in today's Fast Company:  {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,101
5894,RT @mention In front of @mention popup store at #SXSW last night {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,71
5896,"RT @mention In iPad Design Headaches: Take Two Tablets, Call Me in the AM panel - excited to hear @mention live! #sxsw",iPad,No emotion toward brand or product,Neutral,Apple,118
5898,RT @mention In line at what might very well be the popup Apple store in Austin #SXSW #ipad2,UNKNOWN,No emotion toward brand or product,Neutral,Apple,91
5899,RT @mention In line with @mention and Rob ... #apple #iPad2 #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,65
5903,RT @mention Interesting Google Mobile Stats at #SXSW - 40% of all Google Maps users (~150MM) come from mobile {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,116
5906,"RT @mention Interesting RT @mention @mention to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,123
5907,RT @mention Interesting. Google will launch circles later today where context is added to search #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,109
5908,Toddlers on iPad *get* direct interaction of content. Don't get trapped in metaphors &amp; hacks. @mention #tapworthy #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,123
5909,RT @mention iPAD / #SXSW PEOPLE: @mention brilliant Spider: The Secret of Bryce Manor is only 99 cents right now. BUY IT: {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,128
5910,RT @mention iPad 2 and Its Rivals: How They Stack Up {link} #bnet #biz #ipad2 #apple #sxsw #ipad #tablet #xoom #tech #laptop #pics #sale,UNKNOWN,No emotion toward brand or product,Neutral,Apple,136
5911,RT @mention iPad 2 Contest- Join actsofsharing.com and start getting your friends connected. User with most friends in their city by end of #SXSW wins!,UNKNOWN,No emotion toward brand or product,Neutral,Apple,151
5912,"RT @mention iPad 2 for sale (cc #SXSW #SXSWi #TheInternet)

{link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,66
5913,RT @mention iPad 2 Gets Temporary @mention Store for #SXSW {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,65
5915,RT @mention iPad 2 line is easily 300 deep! #sxsw  {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,57
5919,RT @mention iPad 2 vs Android vs The World : Panel at #SXSW today 3:30PM by @mention {link},UNKNOWN,No emotion toward brand or product,Neutral,BOTH,91
5920,RT @mention iPad 2's stacked up like pizza boxes at the #SXSW Apple store. {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,81
5921,RT @mention iPad 32 GB GIVEAWAY! Follow @mention and Retweet THIS message to be Entered. #sxswi #sxsw #samsungsxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,114
5925,RT @mention iPad DJ @mention on the decks @mention for @mention KILLING!! #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,79
5927,"RT @mention iPad is its own thing - in addition to, not in place of print - @mention cuts through the #sxsw b.s. at #newsapps panel",UNKNOWN,No emotion toward brand or product,Neutral,Apple,131
5930,RT @mention iPhone autocorrects &quot;sxsw&quot; to &quot;scar&quot; -- foreshadowing? #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,92
5931,RT @mention iPhone just auto-corrected &quot;merrier&quot; to &quot;nerdier.&quot; I must be at #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,101
5932,"RT @mention iReport on Austin Apple store, via @mention highlight from co-founder Josh Williams: {link} #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,109
5934,RT @mention Is #Google launching a new social network today? #SXSW #socialmedia {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,86
5936,RT @mention Is Google launching a new social network (called Circles) today at #SXSW? {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,92
5941,RT @mention It's crazy here at #Apple's temporary #Austin store. Post coming up with pics. #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,96
5942,RT @mention It's just crazy to look around sxsw and realize last year no one had an iPad. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,95
5943,RT @mention It's not a rumor: Apple is opening up a temp store in Austin for #SXSW {link} // via @mention cc: @mention,UNKNOWN,No emotion toward brand or product,Neutral,Apple,118
5944,RT @mention It's not a rumor: Apple is opening up a temp store in downtown #Austin for #SXSW &amp; iPad 2 launch {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,119
5945,RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin {link} #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,99
5947,RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW + #iPad2 launch {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,119
5948,RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW + the #iPad2 launch {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,123
5950,RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the #iPad2 launch - {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,127
