id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
4929,RT @mention @mention your iPhone 4 cases are Rad and Ready! Stop by tomorrow to get them! #Sxsw #zazzlesxsw #sxswi {link},iPhone,Positive emotion,Positive,Apple,121
4936,RT @mention &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; #sxsw #pseudoretweet,Apple,Positive emotion,Positive,Apple,140
4940,"RT @mention &quot;At #SXSW, Apple schools the marketing experts&quot;  {link}",Apple,Positive emotion,Positive,Apple,77
4946,RT @mention &quot;Google before you tweet is the new think before you speak&quot; -- Belinsky of Digital Democracy #sxsw #911tweets,Google,Positive emotion,Positive,Google,131
4948,"RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",Google,Positive emotion,Positive,Google,138
4950,RT @mention &quot;Google maps: Route around traffic is saving our user 2 years every day.&quot; Marissa Mayer #sxsw,Other Google product or service,Positive emotion,Positive,Google,115
4952,RT @mention &quot;I'm just learning all of these things from the screen.&quot; A 4-year old's explanation of how she instantly knew how to use an iPad. #sxsw,iPad,Positive emotion,Positive,Apple,157
4954,"RT @mention &quot;If there's one thing SXSW is good for, it's flash mobs and hive-think.&quot; Apple Wins. Again. @mention #sxsw #ipad2 {link}",Apple,Positive emotion,Positive,Apple,142
4955,RT @mention &quot;it's not about affirmative action; having women on product team [at Google] literally made the product better&quot; #SXSW #nptech,Google,Positive emotion,Positive,Google,147
4956,RT @mention &quot;it's not about affirmative action; having women on the product team [at Google] literally made the product better&quot; @mention #SXSW,Google,Positive emotion,Positive,Google,152
4959,RT @mention &quot;She's the iPad DJ working the Etsy party.&quot; #realtalk #sxsw,UNKNOWN,Positive emotion,Positive,Apple,81
4960,RT @mention &quot;So if you Google &quot;refrigerator magnet game...&quot; // *everyone at the #SXSW keynote stops listening and does it*,Other Google product or service,Positive emotion,Positive,Google,137
4961,RT @mention &quot;the future of local is contextual discovery.&quot; Google's Marissa Mayer argues 'where' is exceptionally valuable for any type of search. #SXSW,Google,Positive emotion,Positive,Google,162
4963,RT @mention &quot;The Google name was built on getting things out there and trying them out.&quot; -Marissa Mayer #sxsw frm @mention,Google,Positive emotion,Positive,Google,132
4965,RT @mention &quot;the only explanation for the continued success of Apple is the existence of God.&quot; @mention #enchantment #sxsw,Apple,Positive emotion,Positive,Apple,132
4966,RT @mention &quot;There is no other explanation for Apple's continued survival than the existence of God&quot; #GuyKawasaki #sxsw,Apple,Positive emotion,Positive,Apple,129
4968,"RT @mention &quot;Transparency, choice and control are what define Google products.&quot; -Mayer. Thereby defining the Google brand with the same values #SXSW",Google,Positive emotion,Positive,Google,158
4977,"RT @mention #Apple is setting up a pop-up store in downtown Austin (to sell bajillions of iPad2s to #sxsw attendees, of course!) {link}",iPad,Positive emotion,Positive,Apple,135
4980,RT @mention #Apple Pop-Up Store Selling #iPad2 At #SXSW {link} via @mention #Tech #Retail,Apple,Positive emotion,Positive,Apple,89
4981,"RT @mention #Apple saves #SXSW, set to open pop-up store {link}",UNKNOWN,Positive emotion,Positive,Apple,63
4983,RT @mention #Apple setting up pop-up store Austin (to sell bajillions of iPad2s to #sxsw attendees) {link} [brilliant],iPad,Positive emotion,Positive,Apple,118
4984,RT @mention #Apple to Hawk iPad 2 at #SXSW Festival Popup Store!  {link}  by @mention,Apple,Positive emotion,Positive,Apple,85
4990,"RT @mention #blackberry users must feel like such losers here at #sxsw. clearly. #iphone crowd, baby.",iPhone,Positive emotion,Positive,Apple,101
5006,RT @mention #iPad design tip: if it looks like a physical object ppl will interact with it like it�۪s one&quot; #sxsw #tapworthy #gsdm,iPad,Positive emotion,Positive,Apple,134
5007,"RT @mention #iPad Lounge: Recharge, coffee, H2O, iPad Art Show-free, daily for #sxsw 106 E 8th at Congress �� Austin Details {link}",iPad,Positive emotion,Positive,Apple,131
5009,RT @mention #iPad2 Unboxing Outside the #SXSW #Apple Store {link},UNKNOWN,Positive emotion,Positive,Apple,65
5010,RT @mention #killing #sxsw &quot;you can google a canadian tuxedo and lose yourself for hours&quot;,UNKNOWN,Positive emotion,Positive,Google,99
5013,RT @mention #playhopskoch is in the apple app store (as well as the android market) getting ready to rock #sxsw,iPad or iPhone App,Positive emotion,Positive,Apple,111
5016,"RT @mention #qagb #sxsw Timely! RT @mention Bing's search engine share continues to rise, up to 13.6%. Google still tops at 65.4% {link}",Google,Positive emotion,Positive,Google,136
5020,RT @mention #Smmnextgen Tools on the cheap: google analytics+excel+buzzmetrics.  Also Radian6 and Altimeter.  #sxsw #sloansxsw,UNKNOWN,Positive emotion,Positive,Google,126
5031,"RT @mention #sxsw @mention omitting Flash on Apple seems effective, even though they have h264 - maybe we do need to break old things #browserwars",Apple,Positive emotion,Positive,Apple,146
5033,RT @mention #SXSW @mention talk - demo'ing Google Places w/ Hotpot! Integrated rating/recommendation system for Android/iPhone - cool stuff!!!,Other Google product or service,Positive emotion,Positive,Google,142
5036,RT @mention #SXSW #beyondwc Analytics 101: Google Analytics is a standard to use.,UNKNOWN,Positive emotion,Positive,Google,81
5040,RT @mention #sxsw #enchantment: @mention &quot;Bright spot for Apple: Pagemaker saved Apple. I believe in God b/c no other explanation of Apple survival,Apple,Positive emotion,Positive,Apple,152
5042,RT @mention #sxsw #geogames #android if you develop geo-games tweet us. We'd love to talk...free beer or coffee for a couple minutes of your time.,Android,Positive emotion,Positive,Google,146
5043,RT @mention #SXSW #Hootsuite #Chilltab #Tablet Stand rocks! Canadian Social Media for #ipad at its best @mention {link},UNKNOWN,Positive emotion,Positive,Apple,119
5047,RT @mention #SXSW #sxswparty Matt Damon upstairs at the Google party Maggie Maes 6th st,UNKNOWN,Positive emotion,Positive,Google,87
5053,RT @mention #sxsw beta testing interactive book for iPad app by Moonbot studios out of Louisiana.  Cool app.,iPad or iPhone App,Positive emotion,Positive,Apple,108
5054,RT @mention #sxsw bound! Keep an eye out I may give away an @mention #iPhone case at ATX after we land!,UNKNOWN,Positive emotion,Positive,Apple,103
5060,"RT @mention #SXSW Go 1.1 for Android is LIVE in the Android Marketplace! New features, including SD card storage and more.  {link} via @mention",Android App,Positive emotion,Positive,Google,143
5066,RT @mention #sxsw guy in front of me at this panel has an ipad in an etch-a-sketch case...device of wondeR? #iusxsw,iPad,Positive emotion,Positive,Apple,115
5067,RT @mention #SXSW hire qualified and talented women consciously early on in #startups to achieve success - Google did!,Google,Positive emotion,Positive,Google,118
5073,"RT @mention #sxsw Is SXSW getting its own Apple store?: The geeks cried.
Yes the iPad 2 is coming, but it�۪s coming this Frid... {link}",iPad,Positive emotion,Positive,Apple,135
5074,RT @mention #sxsw look for the blue hair. I've got your free android phone info stickers from @mention #allhat3,UNKNOWN,Positive emotion,Positive,Google,111
5076,RT @mention #SXSW News: Apple is getting into the music business? New device called an &quot;iPod&quot;. Like a compact disc player without the disk.,UNKNOWN,Positive emotion,Positive,Apple,149
5080,"RT @mention #SXSW Plans: Google party, blackberry party and then IE 8 party. Good times. where is this party lol",Google,Positive emotion,Positive,Google,112
5083,"RT @mention #SXSW RT @mention WOW, Apple does the right thing in Japan, a must read: {link}",Apple,Positive emotion,Positive,Apple,91
5085,"RT @mention #SXSW sponsored by Apple, plaid, and boys I'm attracted to.",UNKNOWN,Positive emotion,Positive,Apple,71
5086,RT @mention #sxsw that is so cool #apple has a pop up fundraising kiosk for #japan at #sxsw just kidding but a good idea...,Apple,Positive emotion,Positive,Apple,123
5100,RT @mention +1 RT @mention Love it. @mention #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,Positive,Apple,159
5123,"RT @mention 40 minutes til the @mention #SXSW Party. Free Beer, Free Maudies Tacos, Free iPad 2, Android Tablet &amp; Kindle giveaway bit.ly/ajs2011",Android,Positive emotion,Positive,Google,148
5125,RT @mention 40% of Google maps use is mobile #sxsw,UNKNOWN,Positive emotion,Positive,Google,50
5127,RT @mention 5 Social Apps That Will Make SXSW More Intimate - {link} #SXSW #SXSWi #apps #iphone,iPad or iPhone App,Positive emotion,Positive,Apple,95
5134,RT @mention A #browserwars panel without Apple is like a #sxsw without parties.,Apple,Positive emotion,Positive,Apple,79
5141,RT @mention Absolutely!  RT @mention Timely good schtuff from Google (People Finder 4 japan quake) {link} #iQlab #sxsw,Google,Positive emotion,Positive,Google,118
5142,RT @mention Abt to surprise customer waiting in line at Apple store in Austin for #iPad 2 with an @mention ! #SXSW #cbatsxsw / Awesome,iPad,Positive emotion,Positive,Apple,134
5145,RT @mention Agencies push Google in directions they never would have gone otherwise says Creative Lab Strategy Director @mention #SXSW,Google,Positive emotion,Positive,Google,134
5153,RT @mention Almost every &quot;how do you _______?&quot; is answered w Google Docs in this session.  #sxsw #looseorganizations,Other Google product or service,Positive emotion,Positive,Google,126
5154,RT @mention An awesome FREE iPhone app for keeping track of friends and meeting up and finding people for #SXSW {link},iPad or iPhone App,Positive emotion,Positive,Apple,118
5157,RT @mention And we're live! Come get your Android and check us out! {link} #SXSW #android,Android,Positive emotion,Positive,Google,89
5159,RT @mention Android developers and friends: let's hang out 12:30p Saturday at #sxsw: {link} RT for your fellow Andro-nerds.,Android,Positive emotion,Positive,Google,123
5162,"RT @mention Announcing SXSW Quotables, a crowd-curated feed of the hottest quotes from #SXSW. Sign up to win an iPad 2! - {link} #ipad2",iPad,Positive emotion,Positive,Apple,135
5163,"RT @mention Another great panel at 5 pm at the Hilton - Austin's own @mention Left Brain Search = Google, Right Brain Search = X #sxsw",Google,Positive emotion,Positive,Google,134
5170,RT @mention Anyone at #sxsw want to make a quick hundred dollars? New #ipad2 from ad hoc apple store here gets hundred plus cost!,UNKNOWN,Positive emotion,Positive,Apple,129
5181,RT @mention Apple #sxsw pop-store has iPads again. 16gb wifi and 64gb wifi &amp; wifi/ 3G.,UNKNOWN,Positive emotion,Positive,Apple,90
5190,"RT @mention Apple fans. It looks like there will be a 3rd Apple store opening up in Austin for #SxSW if those are full, u can go2 1 of 4 in San Antonio.",Apple,Positive emotion,Positive,Apple,152
5191,RT @mention Apple gets kudos on how marketing should be done! #SXSW iPad 2 release. Pop up store in Austin TX  {link},Apple,Positive emotion,Positive,Apple,117
5207,RT @mention Apple is quarter of the music industry and 70% of all digital sales #touchingstories #tbwasxsw #sxsw,Apple,Positive emotion,Positive,Apple,112
5208,RT @mention Apple knows what game they're in at #sxsw. Bring the iPad2 to the people! {link},Apple,Positive emotion,Positive,Apple,92
5211,RT @mention Apple on Congress. Nice. RT @mention Apple set to open popup shop in core of SXSW action {link} #SXSW #Apple,Apple,Positive emotion,Positive,Apple,120
5212,"RT @mention Apple opened a pop-up store at #SXSW for the release of the iPad 2, &amp; it was quite a scene. GEEK POWER! {link}",iPad,Positive emotion,Positive,Apple,126
5213,"RT @mention Apple opened a pop-up store at #SXSW for the release of the iPad 2, and it was quite a scene. GEEK POWER! {link}",iPad,Positive emotion,Positive,Apple,124
5216,"RT @mention Apple opening downtown Austin pop up store for #SXSW. RT @mention Before It Even Begins, Apple Wins SXSW {link}",Apple,Positive emotion,Positive,Apple,123
5218,RT @mention Apple opening popup store for iPad launch in downtown Austin during #SXSW {link} via @mention,Apple,Positive emotion,Positive,Apple,105
5221,RT @mention Apple opens &quot;Pop-up&quot; store for #SXSW RT @mention Smart. Very well played Fruit Co. {link} /via @mention,Apple,Positive emotion,Positive,Apple,125
5224,"RT @mention Apple Pop Up Store for #SXSW, Why not Pop Up Genius Bars - Everywhere?",Apple,Positive emotion,Positive,Apple,82
5225,RT @mention Apple pop-up shop for #SXSW. How cool is that? {link},Apple,Positive emotion,Positive,Apple,65
5227,RT @mention Apple Popup Store at #SXSW {link} (Sat AM at opening),Apple,Positive emotion,Positive,Apple,65
5235,RT @mention Apple set to open popup shop in core of SXSW action {link} via @mention #SXSW,Apple,Positive emotion,Positive,Apple,89
